지점,지점명,일시,강수량(mm),강수량 QC플래그
108,서울,2018-11-21 13:00,,9
108,서울,2018-11-21 14:00,,9
108,서울,2018-11-21 15:00,0,0
108,서울,2018-11-21 16:00,,9
108,서울,2018-11-21 17:00,,9
108,서울,2018-11-21 18:00,0,0
108,서울,2018-11-21 19:00,,9
108,서울,2018-11-21 20:00,,9
108,서울,2018-11-21 21:00,,9
108,서울,2018-11-21 22:00,,9
108,서울,2018-11-21 23:00,,9
108,서울,2018-11-22 0:00,,9
108,서울,2018-11-24 5:00,,9
108,서울,2018-11-24 6:00,0,0
108,서울,2018-11-24 7:00,,9
108,서울,2018-11-24 8:00,,9
108,서울,2018-11-24 9:00,9.1,0
108,서울,2018-11-24 10:00,,9
108,서울,2018-11-24 11:00,,9
108,서울,2018-11-24 12:00,1.8,0
108,서울,2018-11-24 13:00,,9
108,서울,2018-11-24 14:00,,9
108,서울,2018-11-24 15:00,,9
108,서울,2018-11-24 16:00,,9
108,서울,2018-11-24 17:00,,9
108,서울,2018-11-24 18:00,,9
108,서울,2018-11-24 19:00,,9
108,서울,2018-11-24 20:00,,9
108,서울,2018-11-24 21:00,,9
108,서울,2018-11-24 22:00,,9
108,서울,2018-11-24 23:00,,9
108,서울,2018-11-25 0:00,,9
108,서울,2018-11-29 13:00,,9
108,서울,2018-11-29 14:00,,9
108,서울,2018-11-29 15:00,0,0
108,서울,2018-11-29 16:00,,9
108,서울,2018-11-29 17:00,,9
108,서울,2018-11-29 18:00,,9
108,서울,2018-11-29 19:00,,9
108,서울,2018-11-29 20:00,,9
108,서울,2018-11-29 21:00,,9
108,서울,2018-11-29 22:00,,9
108,서울,2018-11-29 23:00,,9
108,서울,2018-11-30 0:00,,9
108,서울,2018-12-03 2:00,,9
108,서울,2018-12-03 3:00,0,0
108,서울,2018-12-03 4:00,,9
108,서울,2018-12-03 5:00,,9
108,서울,2018-12-03 6:00,1,0
108,서울,2018-12-03 7:00,,9
108,서울,2018-12-03 8:00,,9
108,서울,2018-12-03 9:00,4,0
108,서울,2018-12-03 10:00,,9
108,서울,2018-12-03 11:00,,9
108,서울,2018-12-03 12:00,1.5,0
108,서울,2018-12-03 13:00,,9
108,서울,2018-12-03 14:00,,9
108,서울,2018-12-03 15:00,1.5,0
108,서울,2018-12-03 16:00,,9
108,서울,2018-12-03 17:00,,9
108,서울,2018-12-03 18:00,1.5,0
108,서울,2018-12-03 19:00,,9
108,서울,2018-12-03 20:00,,9
108,서울,2018-12-03 21:00,0,0
108,서울,2018-12-03 22:00,,9
108,서울,2018-12-03 23:00,,9
108,서울,2018-12-04 0:00,0,0
108,서울,2018-12-04 3:00,0,0
108,서울,2018-12-04 4:00,,9
108,서울,2018-12-04 5:00,,9
108,서울,2018-12-04 6:00,4.5,0
108,서울,2018-12-04 7:00,,9
108,서울,2018-12-04 8:00,,9
108,서울,2018-12-04 9:00,0.5,0
108,서울,2018-12-04 10:00,,9
108,서울,2018-12-04 11:00,,9
108,서울,2018-12-04 12:00,0,0
108,서울,2018-12-04 13:00,,9
108,서울,2018-12-04 14:00,,9
108,서울,2018-12-04 15:00,,9
108,서울,2018-12-04 16:00,,9
108,서울,2018-12-04 17:00,,9
108,서울,2018-12-04 18:00,,9
108,서울,2018-12-04 19:00,,9
108,서울,2018-12-04 20:00,,9
108,서울,2018-12-04 21:00,,9
108,서울,2018-12-04 22:00,,9
108,서울,2018-12-04 23:00,,9
108,서울,2018-12-05 0:00,,9
108,서울,2018-12-06 4:00,,9
108,서울,2018-12-06 5:00,,9
108,서울,2018-12-06 6:00,0,0
108,서울,2018-12-06 7:00,,9
108,서울,2018-12-06 8:00,,9
108,서울,2018-12-06 9:00,,9
108,서울,2018-12-06 10:00,,9
108,서울,2018-12-06 11:00,,9
108,서울,2018-12-06 12:00,,9
108,서울,2018-12-06 13:00,,9
108,서울,2018-12-06 14:00,,9
108,서울,2018-12-06 15:00,,9
108,서울,2018-12-06 16:00,,9
108,서울,2018-12-06 17:00,,9
108,서울,2018-12-06 18:00,,9
108,서울,2018-12-06 19:00,,9
108,서울,2018-12-06 20:00,,9
108,서울,2018-12-06 21:00,0,0
108,서울,2018-12-06 22:00,,9
108,서울,2018-12-06 23:00,,9
108,서울,2018-12-07 0:00,,9
108,서울,2018-12-13 3:00,0,0
108,서울,2018-12-13 4:00,,9
108,서울,2018-12-13 5:00,,9
108,서울,2018-12-13 6:00,0,0
108,서울,2018-12-13 7:00,,9
108,서울,2018-12-13 8:00,,9
108,서울,2018-12-13 9:00,0.4,0
108,서울,2018-12-13 10:00,,9
108,서울,2018-12-13 11:00,,9
108,서울,2018-12-13 12:00,0.9,0
108,서울,2018-12-13 13:00,,9
108,서울,2018-12-13 14:00,,9
108,서울,2018-12-13 15:00,,9
108,서울,2018-12-13 16:00,,9
108,서울,2018-12-13 17:00,,9
108,서울,2018-12-13 18:00,,9
108,서울,2018-12-13 19:00,,9
108,서울,2018-12-13 20:00,,9
108,서울,2018-12-13 21:00,,9
108,서울,2018-12-13 22:00,,9
108,서울,2018-12-13 23:00,,9
108,서울,2018-12-14 0:00,,9
108,서울,2018-12-16 7:00,,9
108,서울,2018-12-16 8:00,,9
108,서울,2018-12-16 9:00,0,0
108,서울,2018-12-16 10:00,,9
108,서울,2018-12-16 11:00,,9
108,서울,2018-12-16 12:00,0.3,0
108,서울,2018-12-16 13:00,,9
108,서울,2018-12-16 14:00,,9
108,서울,2018-12-16 15:00,0,0
108,서울,2018-12-16 16:00,,9
108,서울,2018-12-16 17:00,,9
108,서울,2018-12-16 18:00,,9
108,서울,2018-12-16 19:00,,9
108,서울,2018-12-16 20:00,,9
108,서울,2018-12-16 21:00,,9
108,서울,2018-12-16 22:00,,9
108,서울,2018-12-16 23:00,,9
108,서울,2018-12-17 0:00,0,0
108,서울,2018-12-17 1:00,,9
108,서울,2018-12-17 2:00,,9
108,서울,2018-12-17 3:00,0.3,0
108,서울,2018-12-17 4:00,,9
108,서울,2018-12-17 5:00,,9
108,서울,2018-12-17 6:00,,9
108,서울,2018-12-17 7:00,,9
108,서울,2018-12-17 8:00,,9
108,서울,2018-12-17 9:00,,9
108,서울,2018-12-17 10:00,,9
108,서울,2018-12-17 11:00,,9
108,서울,2018-12-17 12:00,,9
108,서울,2018-12-17 13:00,,9
108,서울,2018-12-17 14:00,,9
108,서울,2018-12-17 15:00,,9
108,서울,2018-12-17 16:00,,9
108,서울,2018-12-17 17:00,,9
108,서울,2018-12-17 18:00,,9
108,서울,2018-12-17 19:00,,9
108,서울,2018-12-17 20:00,,9
108,서울,2018-12-17 21:00,,9
108,서울,2018-12-17 22:00,,9
108,서울,2018-12-17 23:00,,9
108,서울,2018-12-18 0:00,,9
