지점,지점명,일시,강수량(mm)
108,서울,2021-09-21 2:00,10.6
108,서울,2021-09-21 3:00,0.7
108,서울,2021-09-21 4:00,6
108,서울,2021-09-21 5:00,0.6
108,서울,2021-09-21 6:00,10
108,서울,2021-09-21 7:00,6.7
108,서울,2021-09-21 8:00,1.3
108,서울,2021-09-21 9:00,0
108,서울,2021-09-21 10:00,0
108,서울,2021-09-21 11:00,1
108,서울,2021-09-21 23:00,0
108,서울,2021-09-22 0:00,26.5
108,서울,2021-09-22 1:00,4.2
108,서울,2021-09-22 2:00,0.1
108,서울,2021-09-22 8:00,0.2
108,서울,2021-09-22 13:00,0
108,서울,2021-09-22 14:00,0
108,서울,2021-09-27 14:00,0
108,서울,2021-09-27 15:00,0
108,서울,2021-09-27 16:00,0
108,서울,2021-09-27 17:00,0
108,서울,2021-09-27 18:00,0
108,서울,2021-09-27 19:00,0
108,서울,2021-09-27 20:00,0
108,서울,2021-09-27 21:00,0
108,서울,2021-09-28 0:00,0
108,서울,2021-09-28 2:00,0
108,서울,2021-09-28 3:00,0
108,서울,2021-09-28 4:00,0
108,서울,2021-09-28 9:00,0
108,서울,2021-09-28 10:00,0
108,서울,2021-09-28 17:00,0
108,서울,2021-09-28 18:00,0
108,서울,2021-09-28 19:00,0
108,서울,2021-09-28 20:00,0
108,서울,2021-09-28 21:00,0.4
108,서울,2021-09-28 22:00,0.7
108,서울,2021-09-28 23:00,0.1
108,서울,2021-09-29 0:00,0.1
108,서울,2021-09-29 1:00,1.1
108,서울,2021-09-29 5:00,0.1
108,서울,2021-09-29 6:00,2.7
108,서울,2021-09-29 7:00,0
108,서울,2021-09-29 8:00,0.1
108,서울,2021-09-29 9:00,3.7
108,서울,2021-09-29 10:00,3.7
108,서울,2021-09-29 11:00,1.1
108,서울,2021-09-29 12:00,0
108,서울,2021-09-29 13:00,0.4
108,서울,2021-09-29 14:00,0
108,서울,2021-09-29 15:00,0
108,서울,2021-09-29 16:00,0
108,서울,2021-09-29 17:00,0.1
108,서울,2021-09-29 18:00,0.1
108,서울,2021-10-01 22:00,0
108,서울,2021-10-01 23:00,12.7
108,서울,2021-10-02 0:00,0.6
108,서울,2021-10-04 12:00,0
108,서울,2021-10-04 13:00,0
108,서울,2021-10-04 14:00,0
108,서울,2021-10-04 18:00,2.5
108,서울,2021-10-04 19:00,1.1
108,서울,2021-10-04 20:00,0
108,서울,2021-10-04 21:00,0
108,서울,2021-10-04 22:00,0
108,서울,2021-10-05 18:00,0
108,서울,2021-10-05 19:00,0
108,서울,2021-10-05 20:00,0
108,서울,2021-10-05 21:00,0
108,서울,2021-10-06 3:00,0
108,서울,2021-10-06 4:00,0.3
108,서울,2021-10-06 5:00,0.5
108,서울,2021-10-06 6:00,0.7
108,서울,2021-10-06 7:00,0.2
108,서울,2021-10-06 8:00,0.9
108,서울,2021-10-06 9:00,1.6
108,서울,2021-10-06 10:00,0.8
108,서울,2021-10-06 11:00,0.5
108,서울,2021-10-06 12:00,0.4
108,서울,2021-10-06 13:00,0.2
108,서울,2021-10-06 14:00,0.3
108,서울,2021-10-06 15:00,0
108,서울,2021-10-07 1:00,0
108,서울,2021-10-07 2:00,0
108,서울,2021-10-07 3:00,0
108,서울,2021-10-07 5:00,0.3
108,서울,2021-10-07 6:00,3.6
108,서울,2021-10-07 7:00,0.5
108,서울,2021-10-07 8:00,0.2
108,서울,2021-10-07 11:00,0
108,서울,2021-10-07 12:00,0
108,서울,2021-10-07 13:00,0
108,서울,2021-10-08 9:00,0
108,서울,2021-10-08 10:00,0
108,서울,2021-10-08 11:00,0.5
108,서울,2021-10-08 12:00,0.5
108,서울,2021-10-08 13:00,0.8
108,서울,2021-10-08 14:00,0.4
108,서울,2021-10-08 15:00,0.6
108,서울,2021-10-08 16:00,0.2
108,서울,2021-10-08 17:00,0.4
108,서울,2021-10-08 18:00,0.1
108,서울,2021-10-09 7:00,0
108,서울,2021-10-09 8:00,0.3
108,서울,2021-10-09 9:00,0
108,서울,2021-10-09 10:00,0.1
108,서울,2021-10-10 7:00,0
108,서울,2021-10-10 8:00,0
108,서울,2021-10-10 9:00,0
108,서울,2021-10-10 11:00,0
108,서울,2021-10-10 13:00,1.9
108,서울,2021-10-10 14:00,3.9
108,서울,2021-10-10 15:00,2.7
108,서울,2021-10-10 16:00,1.7
108,서울,2021-10-10 17:00,0.1
108,서울,2021-10-10 18:00,0
108,서울,2021-10-10 19:00,0
108,서울,2021-10-10 20:00,0.4
108,서울,2021-10-10 21:00,1
108,서울,2021-10-10 22:00,0.3
108,서울,2021-10-10 23:00,1.9
108,서울,2021-10-11 0:00,0.3
108,서울,2021-10-11 1:00,0.1
108,서울,2021-10-11 2:00,0.1
108,서울,2021-10-11 3:00,0.1
108,서울,2021-10-11 4:00,0
108,서울,2021-10-11 5:00,0
108,서울,2021-10-11 6:00,0
108,서울,2021-10-11 7:00,0
108,서울,2021-10-11 8:00,0
108,서울,2021-10-15 4:00,0
108,서울,2021-10-15 5:00,0
108,서울,2021-10-15 6:00,0
108,서울,2021-10-15 8:00,0
108,서울,2021-10-15 9:00,0
108,서울,2021-10-15 10:00,0
108,서울,2021-10-15 11:00,0
108,서울,2021-10-15 12:00,0
108,서울,2021-10-15 23:00,0
108,서울,2021-10-16 0:00,0
108,서울,2021-10-16 1:00,0
108,서울,2021-10-16 2:00,0
108,서울,2021-10-16 3:00,0
108,서울,2021-10-18 20:00,0.4
108,서울,2021-10-18 21:00,2.2
108,서울,2021-10-18 22:00,0.6
108,서울,2021-10-18 23:00,0
108,서울,2021-10-19 0:00,2.4
108,서울,2021-10-19 1:00,3.1
108,서울,2021-10-19 2:00,1
108,서울,2021-10-19 3:00,0.3
108,서울,2021-10-27 4:00,0
108,서울,2021-10-27 5:00,0
108,서울,2021-10-31 21:00,0.7
108,서울,2021-11-04 15:00,0
108,서울,2021-11-08 6:00,0.2
108,서울,2021-11-08 9:00,13.8
108,서울,2021-11-08 12:00,9.4
108,서울,2021-11-08 15:00,0.2
108,서울,2021-11-08 18:00,1.8
108,서울,2021-11-08 21:00,0.1
108,서울,2021-11-09 0:00,0.2
108,서울,2021-11-09 3:00,0.1
108,서울,2021-11-09 6:00,0
108,서울,2021-11-09 9:00,0.6
108,서울,2021-11-09 12:00,0
108,서울,2021-11-09 15:00,1.2
108,서울,2021-11-09 18:00,0.1
108,서울,2021-11-09 21:00,0
108,서울,2021-11-10 9:00,0.3
108,서울,2021-11-10 18:00,0
108,서울,2021-11-10 21:00,0
108,서울,2021-11-11 12:00,0
108,서울,2021-11-18 6:00,0
108,서울,2021-11-18 12:00,0
108,서울,2021-11-18 18:00,0
108,서울,2021-11-22 0:00,5.9
108,서울,2021-11-22 3:00,1.3
108,서울,2021-11-24 12:00,0
108,서울,2021-11-26 15:00,0
108,서울,2021-11-30 6:00,5.8
108,서울,2021-11-30 9:00,11.1
108,서울,2021-11-30 12:00,8.1
108,서울,2021-11-30 15:00,2.2
108,서울,2021-11-30 18:00,0
108,서울,2021-11-30 21:00,0
108,서울,2021-12-01 0:00,0
108,서울,2021-12-02 15:00,0
108,서울,2021-12-02 18:00,0
108,서울,2021-12-02 21:00,0.1
108,서울,2021-12-03 3:00,0.4
108,서울,2021-12-03 6:00,0
108,서울,2021-12-10 12:00,0.5
108,서울,2021-12-10 15:00,0
108,서울,2021-12-10 18:00,0.2
108,서울,2021-12-14 18:00,0
108,서울,2021-12-14 21:00,0.4
108,서울,2021-12-15 0:00,0.8
108,서울,2021-12-15 3:00,0.1
108,서울,2021-12-15 6:00,1.3
108,서울,2021-12-15 9:00,0.6
108,서울,2021-12-15 12:00,0.1
108,서울,2021-12-16 21:00,0
108,서울,2021-12-18 15:00,0
108,서울,2021-12-18 18:00,1.6
108,서울,2021-12-19 0:00,1.2
108,서울,2021-12-19 3:00,0.2
108,서울,2021-12-20 3:00,0
108,서울,2021-12-20 6:00,0
108,서울,2021-12-24 15:00,0.1
108,서울,2021-12-24 18:00,0.1
108,서울,2021-12-27 15:00,0
108,서울,2021-12-27 18:00,0
108,서울,2021-12-29 3:00,0
108,서울,2021-12-29 6:00,0.2
108,서울,2021-12-29 18:00,0
108,서울,2021-12-30 18:00,0
108,서울,2021-12-30 21:00,0
